word,lang_code,ipa
2272703,acknowledgement,en_UK,_ɐknˈɒlɪd‍ʒmənt_
2272704,acknowledgements,en_UK,_ɐknˈɒlɪd‍ʒmənts_
2272705,acknowledges,en_UK,_ɐknˈɒlɪd‍ʒɪz_
2272706,acknowledging,en_UK,_ɐknˈɒlɪd‍ʒɪŋ_
2272707,acknowledgment,en_UK,_ɐknˈɒlɪd‍ʒmənt_
2272708,acknowledgments,en_UK,_ɐknˈɒlɪd‍ʒmənts_
2272709,acme,en_UK,_ˈækmi_
2272710,acne,en_UK,_ˈækni_
2272711,acolyte,en_UK,_ˈækəlˌa‍ɪt_
2272712,acolytes,en_UK,_ˈækəlˌa‍ɪts_
2272713,aconite,en_UK,_ˈækənˌa‍ɪt_
2272714,aconites,en_UK,_ˈækənˌa‍ɪts_
2272715,acorn,en_UK,_ˈe‍ɪkɔːn_
2272716,acorns,en_UK,_ˈe‍ɪkɔːnz_
2272717,acoustical,en_UK,_ɐkˈuːstɪkə‍l_
2272718,acoustically,en_UK,_ɐkˈuːstɪkli_
2272719,acoustician,en_UK,_ɐkuːstˈɪʃən_
2272720,acousticians,en_UK,_ɐkuːstˈɪʃənz_
2272721,acoustic,en_UK,_ɐkˈuːstɪk_
2272722,acoustics,en_UK,_ɐkˈuːstɪks_
2272723,acquaintance,en_UK,_ɐkwˈe‍ɪntəns_
2272724,acquaintanceship,en_UK,_ɐkwˈe‍ɪntənsʃˌɪp_
2272725,acquaintances,en_UK,_ɐkwˈe‍ɪntənsɪz_
2272726,acquainted,en_UK,_ɐkwˈe‍ɪntɪd_
2272727,acquainting,en_UK,_ɐkwˈe‍ɪntɪŋ_
2272728,acquaint,en_UK,_ɐkwˈe‍ɪnt_
2272729,acquiesce,en_UK,_ˌækwɪˈɛs_
2272730,acquiesced,en_UK,_ˌækwɪˈɛst_
2272731,acquiescence,en_UK,_ˌækwɪˈɛsəns_
2272732,acquiescent,en_UK,_ˌækwɪˈɛsənt_
2272733,acquiesces,en_UK,_ˌækwɪˈɛsɪz_
2272734,acquiescing,en_UK,_ˌækwɪˈɛsɪŋ_
2272735,acquired,en_UK,_ɐkwˈa‍ɪ‍əd_
2272736,acquire,en_UK,_ɐkwˈa‍ɪ‍ə_
2272737,acquirer,en_UK,_ɐkwˈa‍ɪ‍əɹɐ_
2272738,acquires,en_UK,_ɐkwˈa‍ɪ‍əz_
2272739,acquiring,en_UK,_ɐkwˈa‍ɪ‍əɹɪŋ_
2272740,acquisition,en_UK,_ɐkwɪsˈɪʃən_
2272741,acquisitions,en_UK,_ɐkwɪsˈɪʃənz_
2272742,acquisitive,en_UK,_ɐkwˈɪzɪtˌɪv_
2272743,acquit,en_UK,_ɐkwˈɪt_
2272744,acquits,en_UK,_ɐkwˈɪts_
2272745,acquittal,en_UK,_ɐkwˈɪtə‍l_
2272746,acquittals,en_UK,_ɐkwˈɪtə‍lz_
2272747,acquitted,en_UK,_ɐkwˈɪtɪd_
2272748,acquitting,en_UK,_ɐkwˈɪtɪŋ_
2272749,acreage,en_UK,_ˈe‍ɪkəɹɪd‍ʒ_
2272750,acreages,en_UK,_ˈe‍ɪkəɹɪd‍ʒɪz_
2272751,acred,en_UK,_ˈe‍ɪkəd_
2272752,acres,en_UK,_ˈe‍ɪkəz_
2272753,acrid,en_UK,_ˈækɹɪd_
2272754,acrimonious,en_UK,_ˌækɹɪmˈə‍ʊnɪəs_
2272755,acrimoniously,en_UK,_ˌækɹɪmˈə‍ʊnɪəsli_
2272756,acrimony,en_UK,_ˈækɹɪməni_
2272757,acrobat,en_UK,_ˈækɹəbˌæt_
2272758,acrobatic,en_UK,_ˌækɹəbˈætɪk_
2272759,acrobatically,en_UK,_ˌækɹəbˈætɪkli_
2272760,acrobatics,en_UK,_ˌækɹəbˈætɪks_
2272761,acrobats,en_UK,_ˈækɹəbˌæts_
2272762,acromegaly,en_UK,_ˈækɹə‍ʊmɡəli_
2272763,acromion,en_UK,_ækɹˈə‍ʊmi‍ən_
2272764,acronym,en_UK,_ˈækɹənˌɪm_
2272765,acronyms,en_UK,_ˈækɹənˌɪmz_
2272766,acrophobia,en_UK,_ˌækɹəfˈə‍ʊbi‍ə_
2272767,acropolis,en_UK,_ækɹˈɒpəlˌiz_
2272768,across,en_UK,_əkɹˈɒs_
2272769,acrostics,en_UK,_ækɹˈɒstɪks_
2272770,acrylic,en_UK,_ɐkɹˈɪlɪk_
2272771,acrylics,en_UK,_ɐkɹˈɪlɪks_
2272772,act,en_UK,_ˈækt_
2272773,acted,en_UK,_ˈæktɪd_
2272774,actin,en_UK,_ˈæktɪn_
2272775,acting,en_UK,_ˈæktɪŋ_
2272776,actinic,en_UK,_æktˈɪnɪk_
2272777,actinide,en_UK,_ˈæktɪnˌa‍ɪd_
2272778,actinium,en_UK,_æktˈɪni‍əm_
2272779,actionable,en_UK,_ˈækʃənəbə‍l_
2272780,action,en_UK,_ˈækʃən_
2272781,actions,en_UK,_ˈækʃənz_
2272782,activate,en_UK,_ˈæktɪvˌe‍ɪt_
2272783,activated,en_UK,_ˈæktɪvˌe‍ɪtɪd_
2272784,activates,en_UK,_ˈæktɪvˌe‍ɪts_
2272785,activating,en_UK,_ˈæktɪvˌe‍ɪtɪŋ_
2272786,activation,en_UK,_ˌæktɪvˈe‍ɪʃən_
2272787,activations,en_UK,_ˌæktɪvˈe‍ɪʃənz_
2272788,activator,en_UK,_ˈæktɪvˌe‍ɪtɐ_
2272789,active,en_UK,_ˈæktɪv_
2272790,actively,en_UK,_ˈæktɪvli_
2272791,actives,en_UK,_ˈæktɪvz_
2272792,activism,en_UK,_ˈæktɪvˌɪzəm_
2272793,activist,en_UK,_ˈæktɪvˌɪst_
2272794,activists,en_UK,_ˈæktɪvˌɪsts_
2272795,activities,en_UK,_æktˈɪvɪtiz_
2272796,activity,en_UK,_æktˈɪvɪti_
2272797,actor,en_UK,_ˈæktɐ_
2272798,actors,en_UK,_ˈæktəz_
2272799,actress,en_UK,_ˈæktɹəs_
2272800,actresses,en_UK,_ˈæktɹəsɪz_
2272801,acts,en_UK,_ˈækts_
2272802,actual,en_UK,_ˈækt‍ʃuːə‍l_
2272803,actualisation,en_UK,_ˌækt‍ʃuːəla‍ɪzˈe‍ɪʃən_
2272804,actualise,en_UK,_ˈækt‍ʃuːəlˌa‍ɪz_
2272805,actualised,en_UK,_ˈækt‍ʃuːəlˌa‍ɪzd_
2272806,actualities,en_UK,_ˌækt‍ʃuːˈælɪtiz_
2272807,actuality,en_UK,_ˌækt‍ʃuːˈælɪti_
2272808,actually,en_UK,_ˈækt‍ʃuːə‍li_
2272809,actuarial,en_UK,_ˌækt‍ʃuːˈe‍əɹɪəl_
2272810,actuarially,en_UK,_ˌækt‍ʃuːˈe‍əɹɪəli_
2272811,actuaries,en_UK,_ˈækt‍ʃuːəɹiz_
2272812,actuary,en_UK,_ˈækt‍ʃuːəɹi_
2272813,actuated,en_UK,_ˈækt‍ʃuːˌe‍ɪtɪd_
2272814,actuator,en_UK,_ˈækt‍ʃuːˌe‍ɪtɐ_
2272815,actuators,en_UK,_ˈækt‍ʃuːˌe‍ɪtəz_
2272816,acuity,en_UK,_ɐkjˈuːɪti_
2272817,acumen,en_UK,_ˈækjuːmˌɛn_
2272818,acupressure,en_UK,_ˈækəpɹˌɛʃɐ_
2272819,acupuncture,en_UK,_ˈækjuːpˌʌŋkt‍ʃɐ_
2272820,acupuncturist,en_UK,_ˈækjuːpˌʌŋkt‍ʃəɹˌɪst_
2272821,acute,en_UK,_ɐkjˈuːt_
2272822,acutely,en_UK,_ɐkjˈuːtli_
2272823,acuteness,en_UK,_ɐkjˈuːtnəs_
2272824,acuter,en_UK,_ɐkjˈuːtɐ_
2272825,acyclovir,en_UK,_ɐkˈa‍ɪkləvˌi‍ə_
2272826,ad,en_UK,_ˈæd_
2272827,adage,en_UK,_ˈædɪd‍ʒ_
2272828,adages,en_UK,_ˈædɪd‍ʒɪz_
2272829,adagio,en_UK,_ædˈɑːd‍ʒɪˌə‍ʊ_
2272830,adamant,en_UK,_ˈædəmənt_
2272831,adamantine,en_UK,_ˈædɐmˌɑːntiːn_
2272832,adamantly,en_UK,_ˈædəməntli_
2272833,adaptability,en_UK,_ɐdˌæptəbˈɪlɪti_
2272834,adaptable,en_UK,_ɐdˈæptəbə‍l_
2272835,adaptation,en_UK,_ɐdɐptˈe‍ɪʃən_
2272836,adaptations,en_UK,_ɐdɐptˈe‍ɪʃənz_
2272837,adapt,en_UK,_ɐdˈæpt_
2272838,adapted,en_UK,_ɐdˈæptɪd_
2272839,adapter,en_UK,_ɐdˈæptɐ_
2272840,adapters,en_UK,_ɐdˈæptəz_
2272841,adapting,en_UK,_ɐdˈæptɪŋ_
2272842,adaption,en_UK,_ɐdˈæpʃən_
2272843,adaptions,en_UK,_ɐdˈæpʃənz_
2272844,adaptive,en_UK,_ɐdˈæptɪv_
2272845,adaptively,en_UK,_ɐdˈæptɪvli_
2272846,adaptor,en_UK,_ɐdˈæptɐ_
2272847,adaptors,en_UK,_ɐdˈæptəz_
2272848,adapts,en_UK,_ɐdˈæpts_
2272849,add,en_UK,_ˈæd_
2272850,added,en_UK,_ˈædɪd_
2272851,addendum,en_UK,_ɐdˈɛndəm_
2272852,adder,en_UK,_ˈædɐ_
2272853,adders,en_UK,_ˈædəz_
2272854,addicted,en_UK,_ɐdˈɪktɪd_
2272855,addicting,en_UK,_ɐdˈɪktɪŋ_
2272856,addiction,en_UK,_ɐdˈɪkʃən_
2272857,addictions,en_UK,_ɐdˈɪkʃənz_
2272858,addictive,en_UK,_ɐdˈɪktɪv_
2272859,adding,en_UK,_ˈædɪŋ_
2272860,additional,en_UK,_ɐdˈɪʃənə‍l_
2272861,additionally,en_UK,_ɐdˈɪʃənə‍li_
2272862,addition,en_UK,_ɐdˈɪʃən_
2272863,additions,en_UK,_ɐdˈɪʃənz_
2272864,additive,en_UK,_ˈædɪtˌɪv_
2272865,additives,en_UK,_ˈædɪtˌɪvz_
2272866,addle,en_UK,_ˈædə‍l_
2272867,addled,en_UK,_ˈædə‍ld_
2272868,addles,en_UK,_ˈædə‍lz_
2272869,addling,en_UK,_ˈædlɪŋ_
2272870,addressable,en_UK,_ɐdɹˈɛsəbə‍l_
2272871,addressed,en_UK,_ɐdɹˈɛst_
2272872,addressee,en_UK,_ɐdɹˈɛsiː_
2272873,addresses,en_UK,_ɐdɹˈɛsɪz_
2272874,addressing,en_UK,_ɐdɹˈɛsɪŋ_
2272875,adds,en_UK,_ˈædz_
2272876,adduced,en_UK,_ɐdjˈuːst_
2272877,adduce,en_UK,_ɐdjˈuːs_
2272878,adductor,en_UK,_ɐdˈʌktɐ_
2272879,adenine,en_UK,_ˈædənˌiːn_
2272880,adenocarcinoma,en_UK,_ˌædənˌɒkɑːsɪnˈə‍ʊmɐ_
2272881,adenoidal,en_UK,_ˈædənˌɔ‍ɪdə‍l_
2272882,adenoids,en_UK,_ˈædənˌɔ‍ɪdz_
2272883,adenosine,en_UK,_ˈædənˌɒsa‍ɪn_
2272884,adeptly,en_UK,_ɐdˈɛptli_
2272885,adeptness,en_UK,_ɐdˈɛptnəs_
2272886,adequacy,en_UK,_ˈædɪkwəsi_
2272887,adequate,en_UK,_ˈædɪkwət_
2272888,adequately,en_UK,_ˈædɪkwətli_
2272889,adhered,en_UK,_ædhˈi‍əd_
2272890,adhere,en_UK,_ɐdhˈi‍ə_
2272891,adherence,en_UK,_ɐdhˈi‍əɹəns_
2272892,adherent,en_UK,_ɐdhˈi‍əɹənt_
2272893,adherents,en_UK,_ɐdhˈi‍əɹənts_
2272894,adheres,en_UK,_ɐdhˈi‍əz_
2272895,adhering,en_UK,_ædhˈi‍əɹɪŋ_
2272896,adhesion,en_UK,_ɐdhˈiːʒən_
2272897,adhesive,en_UK,_ɐdhˈiːsɪv_
2272898,adhesives,en_UK,_ɐdhˈiːsɪvz_
2272899,adiabatic,en_UK,_ˌe‍ɪdɪɐbˈætɪk_
2272900,adieu,en_UK,_ɐdjˈuː_
2272901,adieux,en_UK,_ɐdjˈuːz_
2272902,adipose,en_UK,_ˈædɪpˌə‍ʊz_
2272903,adits,en_UK,_ˈædɪts_
2272904,adjacent,en_UK,_ɐd‍ʒˈe‍ɪsənt_
2272905,adjectival,en_UK,_ˌæd‍ʒɪktˈa‍ɪvə‍l_
2272906,adjective,en_UK,_ˈæd‍ʒɪktˌɪv_
2272907,adjectives,en_UK,_ˈæd‍ʒɪktˌɪvz_
2272908,adjoin,en_UK,_ɐd‍ʒˈɔ‍ɪn_
2272909,adjoined,en_UK,_ɐd‍ʒˈɔ‍ɪnd_
2272910,adjoining,en_UK,_ɐd‍ʒˈɔ‍ɪnɪŋ_
2272911,adjoins,en_UK,_ɐd‍ʒˈɔ‍ɪnz_
2272912,adjourn,en_UK,_ɐd‍ʒˈɜːn_
2272913,adjourned,en_UK,_ɐd‍ʒˈɜːnd_
2272914,adjourning,en_UK,_ɐd‍ʒˈɜːnɪŋ_
2272915,adjournment,en_UK,_ɐd‍ʒˈɜːnmənt_
2272916,adjourns,en_UK,_ɐd‍ʒˈɜːnz_
2272917,adjudged,en_UK,_ɐd‍ʒˈʌd‍ʒd_
2272918,adjudicated,en_UK,_ɐd‍ʒˈuːdɪkˌe‍ɪtɪd_
2272919,adjudicate,en_UK,_ɐd‍ʒˈuːdɪkˌe‍ɪt_
2272920,adjudicates,en_UK,_ɐd‍ʒˈuːdɪkˌe‍ɪts_
2272921,adjudicating,en_UK,_ɐd‍ʒˈuːdɪkˌe‍ɪtɪŋ_
2272922,adjudication,en_UK,_ɐd‍ʒˌuːdɪkˈe‍ɪʃən_
2272923,adjudications,en_UK,_ɐd‍ʒˌuːdɪkˈe‍ɪʃənz_
2272924,adjudicator,en_UK,_ɐd‍ʒˈuːdɪkˌe‍ɪtɐ_
2272925,adjudicators,en_UK,_ɐd‍ʒˈuːdɪkˌe‍ɪtəz_
2272926,adjunct,en_UK,_ˈædd‍ʒʌŋkt_
2272927,adjustable,en_UK,_ɐd‍ʒˈʌstəbə‍l_
2272928,adjust,en_UK,_ɐd‍ʒˈʌst_
2272929,adjusted,en_UK,_ɐd‍ʒˈʌstɪd_
2272930,adjuster,en_UK,_ɐd‍ʒˈʌstɐ_
2272931,adjusters,en_UK,_ɐd‍ʒˈʌstəz_
2272932,adjusting,en_UK,_ɐd‍ʒˈʌstɪŋ_
2272933,adjustment,en_UK,_ɐd‍ʒˈʌstmənt_
2272934,adjustments,en_UK,_ɐd‍ʒˈʌstmənts_
2272935,adjustor,en_UK,_ɐd‍ʒˈʌstɐ_
2272936,adjustors,en_UK,_ɐd‍ʒˈʌstəz_
2272937,adjusts,en_UK,_ɐd‍ʒˈʌsts_
2272938,adjutant,en_UK,_ˈæd‍ʒuːtənt_
2272939,adjuvant,en_UK,_ɐd‍ʒˈuːvənt_
2272940,admen,en_UK,_ɐdmˈɛn_
2272941,administer,en_UK,_ɐdmˈɪnɪstɐ_
2272942,administered,en_UK,_ɐdmˈɪnɪstəd_
2272943,administering,en_UK,_ɐdmˈɪnɪstəɹɪŋ_
2272944,administers,en_UK,_ɐdmˈɪnɪstəz_
2272945,administrate,en_UK,_ɐdmˈɪnɪstɹˌe‍ɪt_
2272946,administrating,en_UK,_ɐdmˈɪnɪstɹˌe‍ɪtɪŋ_
2272947,administration,en_UK,_ɐdmˌɪnɪstɹˈe‍ɪʃən_
2272948,administrations,en_UK,_ɐdmˌɪnɪstɹˈe‍ɪʃənz_
2272949,administrative,en_UK,_ɐdmˈɪnɪstɹətˌɪv_
2272950,administratively,en_UK,_ɐdmˈɪnɪstɹətˌɪvli_
2272951,administrator,en_UK,_ɐdmˈɪnɪstɹˌe‍ɪtɐ_
2272952,administrators,en_UK,_ɐdmˈɪnɪstɹˌe‍ɪtəz_
2272953,admirable,en_UK,_ˈædməɹəbə‍l_
2272954,admirably,en_UK,_ˈædməɹəblˌi_
2272955,admiral,en_UK,_ˈædmɜːɹə‍l_
2272956,admirals,en_UK,_ˈædmɜːɹə‍lz_
2272957,admiralty,en_UK,_ˈædməɹə‍lti_
2272958,admiration,en_UK,_ˌædməɹˈe‍ɪʃən_
2272959,admired,en_UK,_ɐdmˈa‍ɪ‍əd_
2272960,admire,en_UK,_ɐdmˈa‍ɪ‍ə_
2272961,admirer,en_UK,_ɐdmˈa‍ɪ‍əɹɐ_
2272962,admirers,en_UK,_ɐdmˈa‍ɪ‍əɹəz_
2272963,admires,en_UK,_ɐdmˈa‍ɪ‍əz_
2272964,admiring,en_UK,_ɐdmˈa‍ɪ‍əɹɪŋ_
2272965,admiringly,en_UK,_ɐdmˈa‍ɪ‍əɹɪŋli_
2272966,admissibility,en_UK,_ɐdmˌɪsəbˈɪlɪti_
2272967,admissible,en_UK,_ɐdmˈɪsəbə‍l_
2272968,admission,en_UK,_ɐdmˈɪʃən_
2272969,admissions,en_UK,_ɐdmˈɪʃənz_
2272970,admit,en_UK,_ɐdmˈɪt_
2272971,admits,en_UK,_ɐdmˈɪts_
2272972,admittance,en_UK,_ɐdmˈɪtəns_
2272973,admitted,en_UK,_ɐdmˈɪtɪd_
2272974,admittedly,en_UK,_ɐdmˈɪtɪdli_
2272975,admitting,en_UK,_ɐdmˈɪtɪŋ_
2272976,admixture,en_UK,_ɐdmˈɪkst‍ʃɐ_
2272977,admonish,en_UK,_ɐdmˈɒnɪʃ_
2272978,admonished,en_UK,_ɐdmˈɒnɪʃt_
2272979,admonishes,en_UK,_ɐdmˈɒnɪʃɪz_
2272980,admonishing,en_UK,_ɐdmˈɒnɪʃɪŋ_
2272981,admonishment,en_UK,_ɐdmˈɒnɪʃmənt_
2272982,admonition,en_UK,_ˌædmənˈɪʃən_
2272983,admonitions,en_UK,_ˌædmənˈɪʃənz_
2272984,adobe,en_UK,_ɐdˈə‍ʊbi_
2272985,ado,en_UK,_ɐdˈuː_
2272986,adolescence,en_UK,_ˌædəlˈɛsəns_
2272987,adolescent,en_UK,_ˌædəlˈɛsənt_
2272988,adolescents,en_UK,_ˌædəlˈɛsənts_
2272989,adonis,en_UK,_ædˈə‍ʊniz_
2272990,adonises,en_UK,_ˈædənˌa‍ɪzɪz_
2272991,adoptable,en_UK,_ɐdˈɒptəbə‍l_
2272992,adopt,en_UK,_ɐdˈɒpt_
2272993,adopted,en_UK,_ɐdˈɒptɪd_
2272994,adoptee,en_UK,_ɐdˈɒptiː_
2272995,adopter,en_UK,_ɐdˈɒptɐ_
2272996,adopters,en_UK,_ɐdˈɒptəz_
2272997,adopting,en_UK,_ɐdˈɒptɪŋ_
2272998,adoption,en_UK,_ɐdˈɒpʃən_
2272999,adoptions,en_UK,_ɐdˈɒpʃənz_
2273000,adoptive,en_UK,_ɐdˈɒptɪv_
2273001,adopts,en_UK,_ɐdˈɒpts_
2273002,adorable,en_UK,_ɐdˈɔːɹəbə‍l_
2273003,adorableness,en_UK,_ɐdˈɔːɹəbə‍lnəs_
2273004,adorably,en_UK,_ɐdˈɔːɹəbli_
2273005,adoration,en_UK,_ˌædəɹˈe‍ɪʃən_
2273006,adored,en_UK,_ɐdˈɔːd_
2273007,adore,en_UK,_ɐdˈɔː_
2273008,adorers,en_UK,_ɐdˈɔːɹəz_
2273009,adores,en_UK,_ɐdˈɔːz_
2273010,adoring,en_UK,_ɐdˈɔːɹɪŋ_
2273011,adoringly,en_UK,_ɐdˈɔːɹɪŋli_
2273012,adorn,en_UK,_ɐdˈɔːn_
2273013,adorned,en_UK,_ɐdˈɔːnd_
2273014,adorning,en_UK,_ɐdˈɔːnɪŋ_
2273015,adornment,en_UK,_ɐdˈɔːnmənt_
2273016,adornments,en_UK,_ɐdˈɔːnmənts_
2273017,adorns,en_UK,_ɐdˈɔːnz_
2273018,adown,en_UK,_ɐdˈa‍ʊn_
2273019,adrenal,en_UK,_ɐdɹˈiːnə‍l_
2273020,adrenalin,en_UK,_ɐdɹˈɛnɐlˌɪn_
2273021,adrenaline,en_UK,_ɐdɹˈɛnəlˌɪn_
2273022,adrift,en_UK,_ɐdɹˈɪft_
2273023,adroit,en_UK,_ɐdɹˈɔ‍ɪt_
2273024,adroitly,en_UK,_ɐdɹˈɔ‍ɪtli_
2273025,ads,en_UK,_ˈædz_
2273026,adsorption,en_UK,_ɐdsˈɔːpʃən_
2273027,adulate,en_UK,_ˈædjʊlˌe‍ɪt_
2273028,adulated,en_UK,_ˈædjʊlˌe‍ɪtɪd_
2273029,adulation,en_UK,_ˌædjʊlˈe‍ɪʃən_
2273030,adult,en_UK,_ˈædʌlt_
2273031,adulterated,en_UK,_ɐdˈʌltəɹˌe‍ɪtɪd_
2273032,adulterating,en_UK,_ɐdˈʌltəɹˌe‍ɪtɪŋ_
2273033,adulteration,en_UK,_ɐdˌʌltəɹˈe‍ɪʃən_
2273034,adulterer,en_UK,_ɐdˈʌltəɹɐ_
2273035,adulterers,en_UK,_ɐdˈʌltəɹəz_
2273036,adulteress,en_UK,_ɐdˈʌltəɹəs_
2273037,adulteresses,en_UK,_ɐdˈʌltəɹəsɪz_
2273038,adulteries,en_UK,_ɐdˈʌltəɹiz_
2273039,adulterous,en_UK,_ɐdˈʌltəɹəs_
2273040,adultery,en_UK,_ɐdˈʌltəɹi_
2273041,adulthood,en_UK,_ɐdˈʌlthʊd_
2273042,adults,en_UK,_ˈædʌlts_
2273043,advanced,en_UK,_ɐdvˈænst_
2273044,advance,en_UK,_ɐdvˈæns_
2273045,advancement,en_UK,_ɐdvˈænsmənt_
2273046,advancements,en_UK,_ɐdvˈænsmənts_
2273047,advances,en_UK,_ɐdvˈænsɪz_
2273048,advancing,en_UK,_ɐdvˈænsɪŋ_
2273049,advantaged,en_UK,_ɐdvˈɑːntɪd‍ʒd_
2273050,advantage,en_UK,_ɐdvˈɑːntɪd‍ʒ_
2273051,advantageous,en_UK,_ɐdvɑːntˈe‍ɪd‍ʒəs_
2273052,advantageously,en_UK,_ɐdvɑːntˈe‍ɪd‍ʒəsli_
2273053,advantages,en_UK,_ɐdvˈɑːntɪd‍ʒɪz_
2273054,advent,en_UK,_ˈædvɛnt_
2273055,adventitious,en_UK,_ˌædvɪntˈɪʃəs_
2273056,adventured,en_UK,_ɐdvˈɛnt‍ʃəd_
2273057,adventure,en_UK,_ɐdvˈɛnt‍ʃɐ_
2273058,adventurer,en_UK,_ɐdvˈɛnt‍ʃəɹɐ_
2273059,adventurers,en_UK,_ɐdvˈɛnt‍ʃəɹəz_
2273060,adventures,en_UK,_ɐdvˈɛnt‍ʃəz_
2273061,adventuresome,en_UK,_ɐdvˈɛnt‍ʃəsˌʌm_
2273062,adventuress,en_UK,_ɐdvˈɛnt‍ʃəɹˌɛs_
2273063,adventuring,en_UK,_ɐdvˈɛnt‍ʃəɹɪŋ_
2273064,adventurism,en_UK,_ɐdvˈɛnt‍ʃəɹˌɪzəm_
2273065,adventurist,en_UK,_ɐdvˈɛnt‍ʃəɹˌɪst_
2273066,adventurists,en_UK,_ɐdvˈɛnt‍ʃəɹˌɪsts_
2273067,adventurous,en_UK,_ɐdvˈɛnt‍ʃəɹəs_
2273068,adventurously,en_UK,_ɐdvˈɛnt‍ʃəɹəsli_
2273069,adventurousness,en_UK,_ɐdvˈɛnt‍ʃəɹəsnəs_
2273070,adverb,en_UK,_ˈædvɜːb_
2273071,adverbs,en_UK,_ˈædvɜːbz_
2273072,adversarial,en_UK,_ˌædvəsˈe‍əɹɪəl_
2273073,adversaries,en_UK,_ˈædvəsəɹiz_
2273074,adversary,en_UK,_ˈædvəsəɹi_
2273075,adverse,en_UK,_ædvˈɜːs_
2273076,adversely,en_UK,_ædvˈɜːsli_
2273077,adversities,en_UK,_ædvˈəsɪtiz_
2273078,adversity,en_UK,_ædvˈəsɪti_
2273079,adverted,en_UK,_ɐdvˈɜːtɪd_
2273080,advertise,en_UK,_ˈædvətˌa‍ɪz_
2273081,advertised,en_UK,_ˈædvətˌa‍ɪzd_
2273082,advertisement,en_UK,_ɐdvˈɜːtɪsmənt_
2273083,advertisements,en_UK,_ˈædvətˌa‍ɪzmənts_
2273084,advertiser,en_UK,_ˈædvətˌa‍ɪzɐ_
2273085,advertisers,en_UK,_ˈædvətˌa‍ɪzəz_
2273086,advertises,en_UK,_ˈædvətˌa‍ɪzɪz_
2273087,advertising,en_UK,_ˈædvətˌa‍ɪzɪŋ_
2273088,advice,en_UK,_ɐdvˈa‍ɪs_
2273089,advices,en_UK,_ɐdvˈa‍ɪsɪz_
2273090,advisability,en_UK,_ɐdvˌa‍ɪzəbˈɪlɪti_
2273091,advisable,en_UK,_ɐdvˈa‍ɪzəbə‍l_
2273092,advised,en_UK,_ɐdvˈa‍ɪzd_
2273093,advisedly,en_UK,_ɐdvˈa‍ɪzɪdli_
2273094,advise,en_UK,_ɐdvˈa‍ɪz_
2273095,adviser,en_UK,_ɐdvˈa‍ɪzɐ_
2273096,advisers,en_UK,_ɐdvˈa‍ɪzəz_
2273097,advises,en_UK,_ɐdvˈa‍ɪzɪz_
2273098,advising,en_UK,_ɐdvˈa‍ɪzɪŋ_
2273099,advisor,en_UK,_ɐdvˈa‍ɪzɐ_
2273100,advisories,en_UK,_ɐdvˈa‍ɪzəɹˌiz_
2273101,advisors,en_UK,_ɐdvˈa‍ɪzəz_
2273102,advisory,en_UK,_ɐdvˈa‍ɪzəɹˌi_
2273103,advocaat,en_UK,_ˈædvəkˌɑːt_
2273104,advocacy,en_UK,_ˈædvəkəsi_
2273105,advocated,en_UK,_ˈædvəkˌe‍ɪtɪd_
2273106,advocating,en_UK,_ˈædvəkˌe‍ɪtɪŋ_
2273107,advocation,en_UK,_ˌædvəkˈe‍ɪʃən_
2273108,advocator,en_UK,_ˈædvəkˌe‍ɪtɐ_
2273109,adz,en_UK,_ˈædz_
2273110,adze,en_UK,_ˈædz_
2273111,aedes,en_UK,_ˈiːdz_
2273112,aegis,en_UK,_ˈiːd‍ʒɪs_
2273113,aeolian,en_UK,_iːˈə‍ʊli‍ən_
2273114,aeolipile,en_UK,_ˈiːəlˌɪpa‍ɪl_
2273115,aeon,en_UK,_ˈiːɒn_
2273116,aeons,en_UK,_ˈiːɒnz_
2273117,aerated,en_UK,_e‍əɹˈe‍ɪtɪd_
2273118,aerate,en_UK,_e‍əɹˈe‍ɪt_
2273119,aerates,en_UK,_e‍əɹˈe‍ɪts_
2273120,aerating,en_UK,_e‍əɹˈe‍ɪtɪŋ_
2273121,aeration,en_UK,_e‍əɹˈe‍ɪʃən_
2273122,aerialist,en_UK,_ˈe‍əɹɪəlˌɪst_
2273123,aerials,en_UK,_ˈe‍əɹɪəlz_
2273124,aerobatic,en_UK,_ˌe‍əɹə‍ʊbˈætɪk_
2273125,aerobatics,en_UK,_ˌe‍əɹə‍ʊbˈætɪks_
2273126,aerobically,en_UK,_e‍əɹˈə‍ʊbɪkli_
2273127,aerobic,en_UK,_e‍əɹˈə‍ʊbɪk_
2273128,aerobics,en_UK,_e‍əɹˈə‍ʊbɪks_
2273129,aerodrome,en_UK,_ˈe‍əɹə‍ʊdɹˌə‍ʊm_
2273130,aerodromes,en_UK,_ˈe‍əɹə‍ʊdɹˌə‍ʊmz_
2273131,aerodynamically,en_UK,_ˌe‍əɹə‍ʊda‍ɪnˈæmɪkli_
2273132,aerodynamic,en_UK,_ˌe‍əɹə‍ʊda‍ɪnˈæmɪk_
2273133,aerodynamicist,en_UK,_ˌe‍əɹə‍ʊda‍ɪnˈæmɪsˌɪst_
2273134,aerodynamics,en_UK,_ˌe‍əɹə‍ʊda‍ɪnˈæmɪks_
2273135,aero,en_UK,_ˈe‍əɹə‍ʊ_
2273136,aerofoil,en_UK,_ˈe‍əɹə‍ʊfˌɔ‍ɪl_
